,date,dewpoint,et_loss,ndvi,precipitation,radiation,sca,dd,temp,runoff
136,2011-10-31,259.97456485942024,0.0325914974249268,0.1208806263531896,0.5303922115300027,5602.820648292515,22473.538537569195,0.0,269.15542889498766,0.1398106838667981
137,2011-11-30,254.6476942150973,0.0125190941992424,0.1130786002646516,0.2822478311722483,2642.365666081732,25616.682605117137,1.3021660617458792,274.3021660617459,0.0852784115384315
138,2011-12-31,248.51063929632303,0.0086335914991783,0.1014169969253925,0.0983694484682309,2185.0824692474594,28335.98096999336,6.118244738152157,279.11824473815216,0.0578333604767555
139,2012-01-31,245.884958294725,0.015760405035971,0.218708841430571,0.2742917409381731,1608.9750260989686,26371.952656969843,6.91199856238336,279.91199856238336,0.0414265173780687
140,2012-02-29,250.3914672026495,0.0229784190554105,0.3828247035037255,0.3749534702909124,1539.0628317704045,18420.67880545181,2.155580147208525,275.1555801472085,0.0399906329498362
141,2012-03-31,254.17063072312683,0.051868155975188,0.3799161334765207,0.7003237975008875,2154.9570828282003,26422.13169597908,0.0,266.66128358356485,0.0903562997625996
142,2012-04-30,259.2038071124124,0.1115517039403145,0.4687603132006245,0.9930268607404196,3317.356370903926,28458.092853401064,0.0,260.1843000153693,0.1915606047181825
143,2012-05-31,263.18340984186506,0.0939834216618144,0.3359333332710573,0.518714393733783,4668.125034464386,31129.7742411499,0.0,254.09727535226713,0.801272847777212
144,2012-06-30,267.50136707940885,0.0604783573602111,0.2265070729858324,0.4278063711350025,6747.163844686474,23747.180504323795,0.0,250.55612049197225,2.086374456618454
145,2012-07-31,272.34345528894045,0.0365314330964155,0.2148009927935822,1.2766751074652618,9291.851453500272,17681.67146813108,0.0,254.6274023303735,1.7372651048484524
146,2012-08-31,274.7961577209716,0.0120193738271923,0.2109268573980702,1.8289331887918736,8550.436818151593,9653.004829646492,0.0,258.6040040787559,0.468936640282202
